occurrence.genus_name,occurrence.species_name
Loxodonta,sp.
Ceratotherium,praecox
Hipparion,sitifense
Nyanzachoerus,kanamensis
Simatherium,demissum
Kenyapithecus,sp.
Prodeinotherium,hobleyi
Nguruwe,kijivium
Kenyasus,rusingensis
Kenyasus,namaquensis
Diamantomys,sp.
Mirounga,sp.
Tricuspes,tuebingensis
Thomasia,antiqua
Thomasia,antiqua
Thomasia,sp.
Thomasia,sp.
Thomasia,moorei
Helvetiodon,schutzi
Hallautherium,schalchi
Numbigilga,ernielundeliusi
Perameles,allinghamensis
Simosthenurus,baileyi
Orca,paleorca
Mammuthus,protomammonteus
Giraffa,nipponica
Cervus,kazusensis
Megaptera,novaeangliae
Parietobalaena,sp.
Balaenoptera,sp.
Megaptera,sp.
Palorchestes,sp.
Sthenurus,sp.
Protemnodon,sp.
Macropus,sp.
Physeter,sp.
Tursiops,sp.
Delphinus,sp.
Kurrabi,sp.
Balaenoptera,sp.
Scaldicetus,sp.
Physeter,sp.
Mesoplodon,sp.
Scaldicetus,sp.
Janjucetus,hunderi
Megaptera,sp.
Obdurodon,insignis
Muramura,sp.
Ilaria,illumidens
Madakoala,devisi
Pildra,antiquus
Pilkipildra,handae
Miralina,minor
Raemeotherium,yatkolai
Dasylurinja,kokuminola
Ilaria,sp.
Djilgaringa,thompsonae
Miralina,minor
Balaenoptera,sp.
Megaptera,sp.
Physeter,sp.
Mesoplodon,sp.
Mesoplodon,sp.
Metasqualodon,symmetricus
Mauicetus,sp.
Elephas,sp.
Equus,sanmeniensis
Pachycrocuta,sp.
Coelodonta,antiquitatis
Cervus,sp.
Gazella,sp.
Talpa,tyrrhenica
Prolagus,sardus
Oryctolagus,lacosti
Chasmaporthetes,sp.
Pannonictis,sp.
Macaca,majori
Rhagapodemus,minor
Prolagus,sardus
Pannonictis,sp.
Talpa,tyrrhenica
Nesiotites,sp._1
Macaca,majori
Tyrrhenoglis,figariensis
Rhagapodemus,minor
Prolagus,sardus
Oryctolagus,lacosti
Mustela,putorius
Pannonictis,sp.
Sus,sondaari
Sus,sp.
Macaca,majori
Tyrrhenoglis,majori
Rhagapodemus,minor
Prolagus,sardus
Oryctolagus,lacosti
Prolagus,sardus
Oryctolagus,lacosti
Pannonictis,sp.
Talpa,tyrrhenica
Nesiotites,sp._1
Macaca,majori
Tyrrhenicola,sp.
Rhagapodemus,minor
Prolagus,sardus
Oryctolagus,lacosti
Pannonictis,sp.
Cynotherium,sp.
Nesiotites,sp._2
Tyrrhenicola,henseli
Rhagomys,orthodon
Prolagus,sardus
Cynotherium,sp.
Praemegaceros,sp.
Talpa,tyrrhenica
Nesiotites,sp._2
Tyrrhenicola,henseli
Rhagomys,orthodon
Prolagus,sardus
Enhydrictis,sp.
Praemegaceros,sp.
Nesiotites,sp._2
Myotis,bechsteini
Tyrrhenicola,henseli
Rhagomys,orthodon
Prolagus,sardus
Cynotherium,sp.
Praemegaceros,sp.
Talpa,tyrrhenica
Nesiotites,sp._2
Tyrrhenicola,henseli
Rhagomys,orthodon
Prolagus,sardus
Praemegaceros,sp.
Praemegaceros,sp.
Tyrrhenicola,henseli
Rhagomys,orthodon
Prolagus,sardus
Praemegaceros,sp.
Nesiotites,sp._2
Tyrrhenicola,henseli
Rhagomys,orthodon
Prolagus,sardus
Nesiotites,sp._2
Tyrrhenicola,henseli
Rhagomys,orthodon
Prolagus,sardus
Cynotherium,sp.
Nesiotites,sp._2
Tyrrhenicola,henseli
Rhagomys,orthodon
Prolagus,sardus
Cynotherium,sp.
Praemegaceros,cazioti
Nesiotites,sp._2
Tyrrhenicola,henseli
Prolagus,sardus
Rhagomys,orthodon
Cynotherium,sardous
Praemegaceros,cazioti
Halitherium,sp.
Bharatisiren,indica
Matanomictis,maniyarensis
Metaxytherium,sp.
Anoplonassa,forcipata
Ontocetus,emmonsi
Ontocetus,emmonsi
Mammut,americanum
Erinaceus,sp.
Crocidura,sp.
Beremendia,fissidens
Petenyia,hungarica
Asoriculus,gibberodon
Sorex,bor
Sorex,minutus
Sorex,praealpinus
Sorex,praearaneus
Talpa,minor
Hypolagus,beremendensis
Sciurus,warthae
Allocricetus,bursae
Allocricetus,ehiki
Pliomys,episcopalis
Mimomys,tornensis
Mimomys,pusillus
Mimomys,ostramosensis
Myodes,sp.
Allophaiomys,pliocaenicus
Apodemus,atavus
Glis,sackdillingensis
Muscardinus,dacicus
Eurhinodelphis,cocheteuxi
Squalodon,antverpiensis
Prophoca,proxima
Eudelphis,mortezelensis
Monotherium,rousseaui
Gryphoca,similis
Eurhinodelphis,cocheteuxi
Eurhinodelphis,cocheteuxi
Eurhinodelphis,longirostris
Eurhinodelphis,longirostris
Eurhinodelphis,cocheteuxi
Priscodelphinus,teres
Palaeoziphius,sp.
Xiphiacetus,cristatus
Isocetus,depauwi
Xiphiacetus,bossi
Squalodon,sp.
Canis,sp.
Baranogale,sp.
Homotherium,sp.
Mammuthus,meridionalis
Equus,stenonis
Stephanorhinus,etruscus
Sus,strozzii
Eucladoceros,sp.
Axis,nestii
Leptobos,etruscus
Castor,sp.
Mimomys,medasensis
Prolagus,sp.
Oryctolagus,lacosti
Axis,sp.
Leptobos,sp.
Eurhinodelphis,cocheteuxi
Monotherium,affine
Antilope,sp.
Cervus,sp.
Capreolus,sp.
Stephanorhinus,etruscus
Equus,caballus
Ursus,etruscus
Canis,sp.
Panthera,sp.
Muscardinus,sp.
Myotis,schaubi
Myotis,sp.
Tadarida,sp.
Mimomys,pitymyoides
Oryctolagus,lacosti
Prolagus,sp.
Mimomys,sp.
Apodemus,mystacinus
Myotis,blythi
Talpa,minor
Crocidura,kornfeldi
Sorex,bor
Macaca,sylvanus
Enhydrictis,ardea
Acinonyx,pardinensis
Sus,strozzii
Capreolus,sp.
Leptobos,sp.
Glis,sp.
Mimomys,pitymyoides
Mimomys,pusillus
Mimomys,sp._1
Mimomys,sp._2
Apodemus,dominans
Hystrix,refossa
Oryctolagus,lacosti
Palaeoloxodon,antiquus
Cervus,elaphus
Alces,sp.
Bos,sp.
Equus,sp.
Dihoplus,kirchbergensis
Diacodexis,pakistanensis
Karagalax,mamikhelensis
Diacodexis,pakistanensis
Ausktribosphenos,nyktos
Bishops,whitmorei
Teinolophos,trusleri
Corriebaatar,marywaltersae
Sorlestes,mifunensis
Desmostylus,hesperus
Desmostylus,hesperus
Desmostylus,hesperus
Cosoryx,furcatus
Stegodon,elephantoides
Cervus,praeonipponicus
Zalophus,sp.
Halitherium,schinzii
Tapirus,sp.
Aceratherium,albigense
Plesictis,sp.
Halitherium,schinzii
Balaena,pampaea
Notiocetus,romerianus
Amphicetus,later
Prophoca,proxima
Eurhinodelphis,cocheteuxi
Monotherium,rousseaui
Plesiocetus,dubius
Eurhinodelphis,longirostris
Plesiocetus,brialmontii
Phoca,vitulinoides
Batavipusa,neerlandica
Cephalotropis,coronatus
Phococetus,vasconum
Squalodon,sp.
Otaria,oudriana
Balaenoptera,cortesii
Astadelphis,gastaldii
Astadelphis,gastaldii
Etruridelphis,giulii
Stenella,sp.
Hemisyntrachelus,cortesii
Orcinus,citoniensis
Sinanodelphis,izumidaensis
Praepusa,pannonica
Heterodelphis,klinderi
Cetotherium,riabinini
Prosqualodon,australis
Agriocetus,incertus
Halitherium,christolii
Squalodon,linzianus
Patriocetus,denggi
Patriocetus,ehrlichii
Cetotheriopsis,lintianus
Squalodon,grateloupii
Squalodon,hypsispondylus
Halitherium,schinzii
Agriocetus,incertus
Halitherium,christolii
Cetotherium,vandelli
Aulocetus,latus
Cephalotropis,nectus
Macrokentriodon,sp.
Scaldicetus,sp.
Orycterocetus,sp.
Scaldicetus,grandis
Argyrocetus,sp.
Ameghinichnus,sp.
Dioplotherium,allisoni
Desmostylus,hesperus
Paleoparadoxia,sp.
Dioplotherium,allisoni
Dusisiren,reinharti
Tomarctus,sp.
Tiphyocetus,temblorensis
Metaxytherium,arctodites
Herpetocetus,sp.
Parietobalaena,sp.
Kentriodon,sp.
Liolithax,kernensis
Desmostylus,sp.
Allodesmus,sp.
Oxydactylus,longipes
Jamilcotatus,kumiaica
Lamprolithax,sp.
Delphinodon,sp.
Neotherium,sp.
Desmostylus,hesperus
Neotherium,sp.
Dusisiren,jordani
Imagotaria,downsi
Nannocetus,sp.
Pithanotaria,starri
Dusisiren,jordani
Imagotaria,sp.
Nannocetus,eremus
Jozaria,palustris
Dusisiren,jordani
Dusisiren,sp._B
Dusisiren,sp._B
Hipparion,forcei
Dinohippus,leardi
Ustatochoerus,major
Merycodus,sp.
Imagotaria,sp.
Imagotaria,downsi
Dusisiren,jordani
Pithanotaria,starri
Imagotaria,downsi
Pithanodelphis,sp.
Dusisiren,jordani
Dusisiren,dewana
Dusignathus,sp.
Scaldicetus,grandis
Argyrocetus,sp.
Balaenula,sp.
Dusisiren,dewana
Dusignathus,santacruzensis
Dusisiren,dewana
Hydrodamalis,cuestae
Arctocephalus,sp.
Stenella,sp.
Herpetocetus,sp.
Hydrodamalis,cuestae
Scaldicetus,grandis
Hydrodamalis,cuestae
Hydrodamalis,cuestae
Hydrodamalis,cuestae
Scaldicetus,sp.
Hydrodamalis,cuestae
Hydrodamalis,cuestae
Hydrodamalis,sp.
Hydrodamalis,sp.
Hydrodamalis,gigas
Eumetopias,jubata
Odobenus,rosmarus
Trioracodon,major
Arvicola,terrestris
Microtus,agrestis
Myodes,sp.
Heteromyoxus,wetzleri
Dryomys,murinus
Eucricetodon,haslachensis
Peridyromys,sp.
Palaeosciurus,feignouxi
Sciurus,giganteus
Amphilagus,ulmensis
Paratalpa,meyeri
Hugueneya,primitiva
Dimylus,paradoxus
Chainodus,eggingensis
Eucricetodon,haslachensis
Melissiodon,schlosseri
Ritteneria,sp.
Pseudotheridomys,parvulus
Peridyromys,obtusangulus
Amphilagus,ulmensis
Asthenoscapter,sp.
Paratalpa,meyeri
Geotrypus,montisasini
Amphiperatherium,frequens
Cordylodon,haslachensis
Chainodus,eggingensis
Peridyromys,obtusangulus
Lagenorhynchus,sp.
Balaenoptera,sp.
Metaxytherium,serresii
Lagenorhynchus,sp.
Megaptera,sp.
Stenella,sp.
Pseudorca,sp.
Tursiops,sp.
Globicephala,sp.
Delphinus,sp.
Delphinapterus,sp.
Mesoplodon,longirostris
Ziphius,cavirostris
Balaenoptera,acutorostrata
Balaenoptera,borealina
Balaenula,sp.
Balaena,sp.
Mesotaria,ambigua
Callophoca,obscura
Paleophoca,nystii
Platyphoca,vulgaris
Phocanella,pumila
Herpetocetus,transatlanticus
Ninoziphius,platyrostris
Mesoplodon,longirostris
Ziphius,cavirostris
Pontoporia,sp.
Delphinus,sp.
Lagenorhynchus,harmatuki
Lagenorhynchus,sp.
Stenella,rayi
Stenella,sp.
Tursiops,sp.
Globicephala,sp.
Pseudorca,sp.
Delphinapterus,sp.
Aprixokogia,kelloggi
Balaenoptera,acutorostrata
Balaenoptera,borealina
Megaptera,sp.
Gricetoides,aurorae
Balaenula,sp.
Balaena,sp.
Plesiocetus,sp.
Ninoziphius,platyrostris
Monodon,sp.
Delphinapterus,sp.
Ontocetus,emmonsi
Borophagus,dudleyi
Borophagus,orc
Kyptoceras,amatorum
Pediomeryx,sp.
Tapirus,sp.
Nannippus,lenticularis
Neohipparion,eurystyle
Rhynchotherium,euhypodon
Gomphotherium,sp.
Gryphoca,similis
Pliophoca,etrusca
Homiphoca,capensis
Auroracetus,bakerae
Bohaskia,monodontoides
Pliopontos,littoralis
Ninoziphius,platyrostris
Herpetocetus,sendaicus
Parapontoporia,sternbergi
Metaxytherium,serresii
Metaxytherium,serresii
Metaxytherium,serresii
Pontoporia,blainvillii
Orcinus,sp.
Palangania,brandmayri
Gobiconodon,borissiaki
Gobiconodon,hoburensis
Gobiconodon,sp.
Kiyatherium,cardiodens
Jeholodens,jenkinsi
Balaenoptera,sp.
Anthracobune,pinfoldi
Anthracobune,daviesi
Anthracobune,wardi
Khirtharia,dayi
Triconolestes,curvicuspis
Ctenacodon,sp.
Amblotherium,gracilis
Amblotherium,gracilis
Amblotherium,sp.
Dryolestes,priscus
Dryolestes,priscus
Araeodon,intermissus
Euthlastus,cordiformis
Kemchugia,magna
Gobiconodon,spp.
Repenomamus,giganticus
Meemannodon,lujiatunensis
Gobiconodon,luoianus
Juchilestes,liaoningensis
Gobiconodon,zofiae
Repenomamus,robustus
Myoglis,meini
Miodyromys,aegercii
Glirulus,conjunctus
Megacricetodon,gregarius
Megacricetodon,minor
Democricetodon,brevis
Democricetodon,affinis
Eumyarion,latior
Anomalomys,sp.
Spermophilinus,bredai
Blackia,miocaenica
Albanensia,albanensis
Steneofiber,minutus
Steneofiber,jaegeri
Parasorex,socialis
Amphechinus,sp.
Plesiosorex,sp.
Dinosorex,pachygnathus
Plesiodimylus,chantrei
Eurolagus,sp.
Prolagus,oeningensis
Teleolophus,medius
Eoletes,gracilis
Forstercooperia,minuta
Tagicetus,joneti
Xiphiacetus,cristatus
Archaeoziphius,microglenoideus
Xiphiacetus,cristatus
Isocetus,depauwi
Orycterocetus,crocodilinus
Parietobalaena,campiniana
Aporotus,recurvirostris
Stegodon,miensis
Cervus,sp.
Desmostylus,hesperus
Protophocaena,minima
Scaldicetus,caretti
Balaenoptera,musculoides
Balaenoptera,rostratella
Aglaocetus,latifrons
Choneziphius,planirostris
Balaenoptera,borealina
Burtinopsis,sp.
Burtinopsis,similis
Amphicetus,verus
Parietobalaena,affinis
Heterocetus,brevifrons
Balaenula,balaenopsis
Aglaocetus,latifrons
Praemegaptera,pampauensis
Kentriodon,hoepfneri
Hoplocetus,ritzi
Erignathus,barbatus
Odobenus,rosmarus
Delphinapterus,leucas
Pagophilus,groenlandica
Pagophilus,groenlandica
Tursiops,truncatus
Odobenus,rosmarus
Iberica,hahni
Iberica,hahni
Cantalera,abadi
Eobaatar,sp.
Hydrochoerus,ballesterensis
Lagostomus,sp.
Oxyodontherium,sp.
Tapirus,greslebini
Onohippidium,saldiasi
Antifer,crassus
Glyptodon,sp.
Megatherium,tarijensis
Scelidodon,sp.
Hydrochoeropsis,fontanai
Eumegamys,sp.
Cardiomys,sp.
Myocastor,priscus
Macrauchenia,sp.
Onohippidium,sp.
Panochthus,sp.
Cetotheriopsis,sp.
Pachyacanthus,sp.
Rudicetus,squalodontoides
Balaena,montalionis
Choneziphius,planirostris
Ontocetus,emmonsi
Ontocetus,sp.
Diunatans,luctoretemergo
Parietobalaena,campiniana
Hemisyntrachelus,cortesii
Archerops,annectens
Nimbadon,lavarackorum
Gomphotherium,angustidens
Afrochoerodon,kisumuensis
Archaeobelodon,sp.
Zygolophodon,aegyptensis
Prolibytherium,magnieri
Megistotherium,osteothlastes
Hyainailouros,fortaui
Buhakia,moghraensis
Cynelos,sp.
Schizodelphis,sulcatus
Delphinus,vanzelleri
Teleoceras,snowi
Brachyodus,africanus
Brachyodus,moneyi
Masritherium,depereti
Tetrabelodon,angustidens
Mastodon,spenceri
Hyaena,sp.
Prohylobates,tandyi
Aceratherium,sp.
Dryopithecus,mogharensis
Hyaenodon,pervagus
Ictiocyon,socialis
Amphicticeps,shacklefordi
Amphicticeps,dorog
Amphicticeps,makhchinus
Amphicynodon,teilhardi
Amphicynodon,teilhardi
Crenatosiren,olseni
Albertocetus,meffordorum
Orcinus,citoniensis
Alphadon,sp.
Choneziphius,planirostris
Alphadon,sp.
Gypsonictops,sp.
Nanocuris,improvida
Mesocetus,agrami
Mesocetus,agrami
Mesocetus,agrami
Mesocetus,agrami
Lagenorhynchus,obliquidens
Delphinus,delphis
Tursiops,truncatus
Pseudorca,crassidens
Globicephala,macrorhynchus
Grampus,griseus
Eubalaena,sp.
Chalicomys,jaegeri
Deinotherium,laevius
Amphicyon,major
Ursavus,primaevus
Nannolithax,gracilis
Champsodelphis,macrogenius
Metaxytherium,medium
Tapirus,priscus
Brachypotherium,brachypus
Anchitherium,aurelianense
Sinohippus,sampelayoi
Hippotherium,primigenium
Albanohyus,pigmeus
Listriodon,splendens
Conohyus,simorrensis
Korynochoerus,palaeochoerus
Dorcatherium,naui
Dorcatherium,sp.
Protragocerus,chantrei
Hadrodelphis,sp.
Pelocetus,mirabilis
Metaxytherium,medium
Kentriodon,sp.
Eurhinodelphis,sassariensis
Metaxytherium,lovisati
Hemisyntrachelus,cortesii
Aulocetus,calaritanus
Aulocetus,lovisati
Scaldicetus,sp.
Rudicetus,sp.
Macrokentriodon,sp.
Scaldicetus,sp.
Megaptera,novaeangliae
Eubalaena,australis
Balaenoptera,musculus
Diorocetus,sp.
Ziphius,cavirostris
Globicephala,sp.
Picrodus,canpacius
Zygorhiza,kochii
Djadochtatherium,matthewi
Alphadon,sp.
Meniscoessus,robustus
Gypsonictops,sp.
Meniscoessus,robustus
Haborophocoena,toyoshimai
Cronopio,dentiacutus
Placoziphius,duboisii
Aulophyseter,mediatlanticus
Priscodelphinus,uraeus
Zarhachis,tysonii
Cetotherium,parvum
Orycterocetus,crocodilinus
Delphinodon,wymanii
Zarhachis,flagellator
Priscodelphinus,acutidens
Priscodelphinus,atropius
Ixacanthus,coelospondylus
Megaptera,expansa
Tretosphys,sp.
Priscodelphinus,hawkinsii
Cetophis,heteroclitus
Priscodelphinus,lacertosus
Rhabdosteus,latiradix
Balaenoptera,pusilla
Tretosphys,ruschenbergeri
Belosphys,sp.
Priscodelphinus,stenus
Cetotherium,parvum
Balaenoptera,cephalus
Barytherium,sp.
Moeritherium,trigonodon
Phiomia,wintoni
Phiomia,minor
Arsinotherium,sp.
Phiomys,hammudai
Protophiomys,durattalahensis
Talahphiomys,libycus
Talahphiomys,lavocati
Karanisia,arenula
Afrotarsius,libycus
Biretia,piveteaui
Talahpithecus,parvus
Balaenoptera,sp.
Delphinus,sp.
Stenella,sp.
Grampus,griseus
Mesoplodon,sp.
Kogia,sp.
Orca,semseyi
Protororqualus,cuvieri
Suratilestes,gingerichi
Frugivastodon,cristatus
Vastania,sahnia
Cambaya,complexus
Diacodexis,pakistanensis
Diacodexis,indicus
Cambaytherium,thewissi
Cambaytherium,minor
Cambaytherium,sp._A
Cambaytherium,bidens
Indodelphis,luoi
Jaegeria,cambayensis
Indobune,vastanensis
Marcgodinotius,indicus
Vastanomys,gracilis
Kalitherium,marinus
Indohyaenodon,raoi
Marcgodinotius,sp.
Vastanomys,major
Diacodexis,parvus
Protonycteris,gunnelli
Hassianycteris,kumari
Microchiropteryx,folieae
Anthraconyx,hypsomylus
Icaronycteris,sigei
Archaeonycteris,storchi
Asiadapis,cambayensis
Meldimys,musak
Marcgodinotius,indicus
Squalodon,sp.
Orycterocetus,crocodilinus
Eurhinodelphis,longirostris
Squalodon,tiedemani
Dioplotherium,manigaulti
Canis,lupus
Lutra,lutra
Panthera,pardus
Sus,scrofa
Delphinus,delphis
Tursiops,truncatus
Phocoena,phocoena
Homo,sapiens
Erinaceus,europaeus
Sorex,aranaeus
Neomys,fodiens
Myodes,glareolus
Arvicola,terrestris
Microtus,oeconomus
Microtus,arvalis
Microtus,agrestis
Apodemus,sylvaticus
Micromys,minutus
Lepus,europaeus
Castor,fiber
Castor,lupus
Martes,martes
Putorius,putorius
Mustela,nivalis
Mustela,erminea
Felis,sylvestris
Equus,caballus
Alces,alces
Cervus,elaphus
Capreolus,capreolus
Bos,primigenius
Bos,tarus
Ovis,aries
Capra,hircus
Phoca,vitulina
Halichoerus,grypus
Pusa,hispida
Brachydelphis,sp.
Tursiops,capellinii
Balaenoptera,acutorostrata
Macrochorobates,scalabrinii
Proeuphractus,limpidus
Proeuphractus,sp.
Chaetophractus,sp.
Eosclerocalyptus,planus
Neophanomys,biplicatus
Lagostomus,pretrichodactyla
Orthomyctera,andina
Potamarchus,sp.
Protypotherium,sp.
Pseudotypotherium,sp.
Hemihegetotherium,torresi
Tremacyllus,sp.
Neobrachytherium,sp.
Scaldicetus,grandis
Pontistes,rectifrons
Balaenoptera,sp.
Dioplotherium,sp.
Properiptychus,argentinus
Prionodelphis,rovereti
Properiptychus,argentinus
Adinotherium,paranense
Berroia,sp.
Xotodon,foricurvatus
Xotodon,doellojuradi
Eutomodus,elautus
Stenotephanos,plicidens
Toxodontherium,compressum
Haplodontherium,limun
Toxodontherium,compressum
Toxodontherium,reverendum
Saurocetes,gigas
Pachynodon,modicus
Palaeotoxodon,paranensis
Palaeotoxodon,virgatus
Palaeotoxodon,protoburmeisteri
Dilobodon,lutarius
Dinotoxodon,paranensis
Protypotherium,antiquum
Munizia,paranensis
Proterotherium,cervioides
Proterotherium,gradatum
Diadiaphorus,paranensis
Brachytherium,cuspidatum
Licaphrium,mesopotamiense
Coelosoma,eversa
Scalabrinitherium,bravardi
Scalabrinitherium,rothii
Oxyodontherium,zeballosi
Oxyodontherium,piramydatus
Paranauchenia,denticulata
Promacrauchenia,antiqua
Briaromys,sp.
Carlesia,sp.
Notictis,ortizi
Stylocynus,paranensis
Cyonasua,argentina
Diaphoromys,sp.
Doellomys,sp.
Eumegamys,sp.
Eumegamysops,sp.
Gyriabrus,sp.
Isostylomys,sp.
Paranamys,sp.
Potamarchus,sp.
Pentastylomys,sp.
Pseudosigmomys,sp.
Protomegamys,sp.
Tetrastylus,sp.
Lagostomus,sp.
Phoberomys,sp.
Neoepiblema,sp.
Protabrocoma,sp.
Eumysops,parodii
Haplostropha,sp.
Paradoxomys,sp.
Cardiomys,sp.
Caviodon,sp.
Palaeocavia,sp.
Parodimys,sp.
Prodolichotis,sp.
Anatochoerus,sp.
Cardiatherium,sp.
Phugatherium,sp.
Cardiatherium,sp.
Contracavia,sp.
Cardiatherium,sp.
Cardiatherium,sp.
Cardiatherium,sp.
Phugatherium,sp.
Colpostemma,sp.
Myocastor,sp.
Dasypus,neogaeus
Macroeuphractus,retusus
Proeuphractus,limpidus
Zaedyus,sp.
Kraglievichia,paranense
Berthawyleria,sp.
Trachycalyptus,cingulatus
Palaeohoplophorus,antiquus
Chlamyphractus,pressulus
Protoglyptodon,primiformis
Plohophorus,paranensis
Parahoplophorus,paranensis
Urotherium,interundatum
Pseudoeuryurus,lelongianus
Comaphorus,concisus
Eleutherocercus,paranensis
Pliomegatherium,lelongi
Promegatherium,parvulum
Promegatherium,smaltatum
Pronothrotherium,mirabilis
Neohapalops,rothi
Pliomorphus,mutilatus
Pliomorphus,robustus
Pliomorphus,mutilatus
Pliomorphus,mutilatus
Torcellia,paranense
Ortotherium,laticurvatum
Amphiocnus,paranense
Ortotherium,laticurvatum
Protomegalonyx,doellojuradoi
Protomegalonyx,praecursor
Megalonychops,primigenius
Megabradys,darwini
Ranculcus,scalabrinianus
Sphenotherus,paranensis
Octomylodon,aversus
Ortotherium,robustum
Ortotherium,laticurvatum
Ortotherium,brevirostrum
Ortotherium,laticurvatum
Promylodon,paranensis
Prolestodon,paranensis
Prolestodon,antiquus
Strabosodon,acuticavus
Strabosodon,obtusicavus
Chironectes,sp.
Zygolestes,paranensis
Philander,entrerianus
Chasicotatus,spinozai
Scirrotherium,carinatum
Paraglyptodon,paranensis
Hoplophorus,verus
Pyramiodontherium,sp.
Eomegatherium,nanum
Neobrachytherium,ameghinoi
Cullinia,sp.
Eutypotherium,sp.
Cardiatherium,paranense
Pliodolichotis,sp.
Strophostephanos,sp.
Drytomomys,sp.
Phoberomys,insolita
Phoberomys,praecursor
Phoberomys,burmeisteri
Phoberomys,lozanoi
Phoberomys,minima
Neoepiblema,ambrosettianus
Neoepiblema,horridula
Thylacosmilus,atrox
Ischyrorhynchus,sp.
Stenodon,campbelli
Potamarchus,murinus
Telicomys,amazonensis
Tetrastylus,sp.
Cardiatherium,orientalis
Xenastrapotherium,sp.
Ribodon,sp.
Noctilio,lacrimaelunaris
Neoepiblema,horridula
Neoepiblema,ambrosettianus
Phoberomys,minima
Phoberomys,burmeisteri
Phoberomys,bordasi
Potamarchus,sigmodon
Gyriabrus,sp.
Eumegamys,paranensis
Telicomys,amazonensis
Simplimus,sp.
Scleromys,colombianus
Saurocetes,sp.
Ischyrorhynchus,vanbenedeni
Plicodontinia,mourai
Acrecebus,fraileyi
Stirtonia,sp.
Solimoea,acrensis
Amahuacatherium,peruvium
Ribodon,limbatus
Anadasypus,sp.
Kraglievichia,sp.
Plohophorus,sp.
Asterostemma,sp.
Paraglyptodon,sp.
Neoglyptatelus,sp.
Octodontobradys,puruensis
Hapalops,sp.
Pliomorphus,sp.
Protomegalonyx,sp.
Urumacotherium,campbelli
Pseudoprepotherium,venezuelanum
Ranculcus,sp.
Planops,sp.
Abothrodon,pricei
Gyrinodon,quasus
Trigodonops,lopesi
Trigodon,sp.
Plesiotoxodon,amazonensis
Toxodontherium,listai
Neotrigodon,utoquineae
Neotoxodon,pascuali
Mesenodon,juruaensis
Mesotoxodon,pricei
Minitoxodon,acrensis
Cullinia,sp.
Proterotherium,sp.
Palaeotoxodon,sp.
Paratrigodon,sp.
Xenastrapotherium,amazonense
Pomatodelphis,bobengi
Purperia,cribatidens
Didelphis,solimoensis
Tursiops,sp.
Desmostylus,sp.
Paleoparadoxia,sp.
Balaenoptera,borealis
Rattus,legata
Capreolus,sp.
Capreolus,miyakoensis
Metacervulus,astylodon
Acristatherium,yanensis
Basilosaurus,cetoides
Mesocetus,sp.
Leptophoca,lenis
Balaenoptera,davidsonii
Herpetocetus,morrowi
Metaxytherium,subapenninum
Balaenoptera,sp.
Hemisyntrachelus,cortesii
Paleoparadoxia,tabatai
Paleoparadoxia,tabatai
Paleoparadoxia,sp.
Desmostylus,sp.
Desmostylus,sp.
Basilosaurus,cetoides
Zygorhiza,kochii
Kentriodon,sp.
Delphinodon,dividum
Eurhinodelphis,sp.
Eurhinodelphis,minoensis
Aulophyseter,sp.
Eurhinodelphis,sp.
Kentriodon,hobetsu
Ameghinichnus,acutus
Eotetrapodiscus,moyenensis
Eotetrapodiscus,cursor
Tricuspes,tuebingensis
Docodon,sp.
Docodon,victor
Docodon,victor
Psalodon,marshi
Herpetocetus,sp.
Orcinus,orca
Mammuthus,paramammonteus
Hydrodamalis,sp.
Odobenus,sp.
Mammuthus,armeniacus
Bison,sp.
Eubalaena,glacialis
Eschrichtius,robustus
Ziphius,stenodus
Ziphius,sp.
Megaptera,hubachi
Mesocetus,hungaricus
Metaxytherium,sp.
Pomatodelphis,stenorhynchus
Champsodelphis,macrogenius
Cetotherium,sp.
Orycteropus,sp.
Chalicomys,jaegeri
Monosaulax,eseri
Hispanomys,decedens
Limnonyx,pontica
Sivaonyx,hessicus
Percrocuta,senyureki
Ictitherium,orbingyi
Indarctos,arctoides
Felis,prisca
Machairodus,aphanistus
Cryptophoca,maeotica
Praepusa,vindobonensis
Manatus,maeoticus
Kentriodon,fuchsii
Eurhinodelphis,longirostris
Cetotherium,priscum
Archaeocetus,nordmanni
Archaeocetus,fockii
Physeterula,dubusi
Hippotherium,primigenium
Hipparion,eldaricum
Chalicotherium,goldfussi
Diceros,primaevus
Diceros,neumayri
Aceratherium,kowaleskii
Hyotherium,sommeringi
Korynochoerus,sp.
Microstonyx,antiquus
Dorcatherium,jourdani
Bohlinia,speciosa
Samotherium,sp.
Palaeotragus,sp.
Gazella,pilgrimi
Helicotragus,rotundicornis
Tragocerus,amaltheus
Deinotherium,giganteum
Gomphotherium,angustidens
Choerolophodon,pentelici
Synconolophus,serridentinoides
Alphadon,sp.
Alphadon,sp.
Gypsonictops,sp.
Delphinus,delphis
Cervus,elaphus
Cervus,sp.
Ctenacodon,sp.
Psalodon,sp.
Docodon,sp.
Dryolestes,sp.
Laolestes,sp.
Palaeochoerus,sp.
Pristiphoca,occitana
Hydrurga,leptonyx
Schizodelphis,sulcatus
Schizodelphis,sulcatus
Schizodelphis,sulcatus
