Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,Species,Subspecies
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dinomyidae,,,Dinomys,,branickii,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,,,,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,aperea,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,aperea,aperea
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,aperea,guianae
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,aperea,hypoleuca
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,aperea,pamparum
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,aperea,patzelti
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,aperea,rosida
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,fulgida,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,intermedia,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,magna,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,porcellus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,tschudii,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,tschudii,tschudii
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,tschudii,arequipae
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,tschudii,festina
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,tschudii,osgoodi
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,tschudii,sodalis
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Cavia,,tschudii,stolida
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Galea,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Galea,,flavidens,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Galea,,musteloides,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Galea,,musteloides,musteloides
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Galea,,musteloides,auceps
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Galea,,musteloides,demissa
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Galea,,musteloides,leucoblephara
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Galea,,musteloides,littoralis
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Galea,,spixii,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Galea,,spixii,spixii
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Galea,,spixii,palustris
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Galea,,spixii,wellsi
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Microcavia,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Microcavia,,australis,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Microcavia,,australis,australis
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Microcavia,,australis,maenas
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Microcavia,,australis,salinia
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Microcavia,,niata,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Microcavia,,niata,niata
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Microcavia,,niata,pallidior
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Caviinae,,Microcavia,,shiptoni,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Dolichotinae,,,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Dolichotinae,,Dolichotis,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Dolichotinae,,Dolichotis,,patagonum,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Dolichotinae,,Dolichotis,,patagonum,patagonum
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Dolichotinae,,Dolichotis,,patagonum,centricola
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Dolichotinae,,Dolichotis,,salinicola,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Hydrochoerinae,,,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Hydrochoerinae,,Hydrochoeris,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Hydrochoerinae,,Hydrochoeris,,hydrochaeris,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Hydrochoerinae,,Hydrochoeris,,isthmius,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Hydrochoerinae,,Kerodon,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Hydrochoerinae,,Kerodon,,acrobata,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Caviidae,Hydrochoerinae,,Kerodon,,rupestris,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,azarae,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,coibae,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,cristata,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,fuliginosa,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,fuliginosa,fuliginosa
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,fuliginosa,candelensis
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,guamara,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,kalinowskii,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,leporina,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,leporina,leporina
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,leporina,albida
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,leporina,cayana
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,leporina,croconota
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,leporina,fulvus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,leporina,lunaris
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,leporina,maraxica
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,leporina,noblei
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,mexicana,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,prymnolopha,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,punctata
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,bellula
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,boliviae
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,callida
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,chiapensis
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,chocoensis
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,columbiana
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,dariensis
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,isthmica
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,nuchalis
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,pallidiventris
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,pandora
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,richmondi
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,underwoodi
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,urucuma
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,variegata
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,yucatanica
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,yungarum
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,punctata,zamorae
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Dasyprocta,,ruatanica,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Myoprocta,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Myoprocta,,acouchy,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Dasyproctidae,,,Myoprocta,,pratti,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Cuniculidae,,,,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Cuniculidae,,,Cuniculus,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Cuniculidae,,,Cuniculus,,paca,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Cuniculidae,,,Cuniculus,,paca,paca
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Cuniculidae,,,Cuniculus,,paca,guanta
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Cuniculidae,,,Cuniculus,,paca,mexicanae
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Cuniculidae,,,Cuniculus,,paca,nelsoni
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Cuniculidae,,,Cuniculus,,paca,virgata
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Cuniculidae,,,Cuniculus,,taczanowskii,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,argentinus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,australis,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,azarae,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,bergi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,boliviensis,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,boliviensis,boliviensis
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,boliviensis,nattereri
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,bonettoi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,brasiliensis,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,budini,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,budini,budini
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,budini,barbarus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,colburni,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,coludo,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,conoveri,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,coyhaiquensis,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,dorbignyi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,dorsalis,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,emilianus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,famosus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,flamarioni,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,fochi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,fodax,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,frater,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,frater,frater
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,frater,mordosus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,fulvus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,fulvus,fulvus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,fulvus,robustus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,goodfellowi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,haigi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,haigi,haigi
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,haigi,lentulus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,johannis,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,juris,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,knighti,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,lami,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,latro,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,leucodon,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,lewisi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,magellanicus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,magellanicus,magellanicus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,magellanicus,dicki
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,magellanicus,fueginus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,magellanicus,osgoodi
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,maulinus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,maulinus,maulinus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,maulinus,brunneus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,mendocinus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,minutus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,minutus,minutus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,minutus,bicolor
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,occultus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,opimus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,opimus,opimus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,opimus,luteolus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,opimus,nigriceps
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,osvaldoreigi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,pearsoni,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,perrensi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,peruanus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,pilarensis,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,pontifex,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,porteousi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,pundti,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,rionegrensis,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,roigi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,saltarius,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,scagliai,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,sericeus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,sociabilis,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,steinbachi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,sylvanus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,sylvanus,sylvanus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,sylvanus,utibilis
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,talarum,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,talarum,talarum
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,talarum,antonii
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,talarum,occidentalis
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,talarum,recessus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,torquatus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,tuconax,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,tucumanus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,tulduco,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,validus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,viperinus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Ctenomyidae,,,Ctenomys,,yolandae,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Aconaemys,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Aconaemys,,fuscus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Aconaemys,,porteri,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Aconaemys,,sagei,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Octodon,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Octodon,,bridgesi,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Octodon,,degus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Octodon,,lunatus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Octodon,,pacificus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Octodontomys,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Octodontomys,,gliroides,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Octomys,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Octomys,,mimax,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Pipanacoctomys,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Pipanacoctomys,,aureus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Salinoctomys,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Salinoctomys,,loschalchalerosorum,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Spalacopus,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Spalacopus,,cyanus,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Spalacopus,,cyanus,cyanus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Spalacopus,,cyanus,maulinus
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Spalacopus,,cyanus,poeppigii
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Tympanoctomys,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Octodontidae,,,Tympanoctomys,,barrerae,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Abrocomidae,,,,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Abrocomidae,,,Abrocoma,,,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Abrocomidae,,,Abrocoma,,bennettii,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Abrocomidae,,,Abrocoma,,bennettii,bennettii
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Abrocomidae,,,Abrocoma,,bennettii,murrayi
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Abrocomidae,,,Abrocoma,,boliviensis,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Abrocomidae,,,Abrocoma,,budini,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Abrocomidae,,,Abrocoma,,cinerea,
RODENTIA,HYSTRICOMORPHA,HYSTRICOGNATHI,,Abrocomidae,,,Abrocoma,,famatina,
