"","Matrix","Taxa","Characters","Living","Source","Tax.level"
"7552","MB929-1.nex","Cercartetus","258","TRUE","Wilson & Reeder","Genus"
"7553","MB929-1.nex","Macropus","258","TRUE","Wilson & Reeder","Genus"
"7554","MB929-1.nex","Dendrolagus","258","TRUE","Wilson & Reeder","Genus"
"7555","MB929-1.nex","Dorcopsis","258","TRUE","Wilson & Reeder","Genus"
"7556","MB929-1.nex","Thylogale","258","TRUE","Wilson & Reeder","Genus"
"7557","MB929-1.nex","Vombatus","258","TRUE","Wilson & Reeder","Genus"
"7558","MB929-1.nex","Phascolarctos","258","TRUE","Wilson & Reeder","Genus"
"7565","MB929-2.nex","Ornithorhynchus","258","TRUE","Wilson & Reeder","Genus"
"7566","MB929-2.nex","Tachyglossus","258","TRUE","Wilson & Reeder","Genus"
"7574","MB929-2.nex","Didelphis","258","TRUE","Wilson & Reeder","Genus"
"7575","MB929-2.nex","Monodelphis","258","TRUE","Wilson & Reeder","Genus"
"7576","MB929-2.nex","Caluromys","258","TRUE","Wilson & Reeder","Genus"
"7577","MB929-2.nex","Glironia","258","TRUE","Wilson & Reeder","Genus"
"7578","MB929-2.nex","Caenolestes","258","TRUE","Wilson & Reeder","Genus"
"7579","MB929-2.nex","Dasyuroides","258","TRUE","Wilson & Reeder","Genus"
"7580","MB929-2.nex","Dasyurus","258","TRUE","Wilson & Reeder","Genus"
"7582","MB929-2.nex","Notoryctes","258","TRUE","Wilson & Reeder","Genus"
"7583","MB929-2.nex","Echymipera","258","TRUE","Wilson & Reeder","Genus"
"7584","MB929-2.nex","Perameles","258","TRUE","Wilson & Reeder","Genus"
"7585","MB929-2.nex","Dromiciops","258","TRUE","Wilson & Reeder","Genus"
"7586","MB929-2.nex","Trichosurus","258","TRUE","Wilson & Reeder","Genus"
"7588","MB929-2.nex","Petaurus","258","TRUE","Wilson & Reeder","Genus"
"7590","MB929-2.nex","Cercartetus","258","TRUE","Wilson & Reeder","Genus"
"7591","MB929-2.nex","Macropus","258","TRUE","Wilson & Reeder","Genus"
"7592","MB929-2.nex","Dendrolagus","258","TRUE","Wilson & Reeder","Genus"
"7593","MB929-2.nex","Dorcopsis","258","TRUE","Wilson & Reeder","Genus"
"7594","MB929-2.nex","Thylogale","258","TRUE","Wilson & Reeder","Genus"
"7595","MB929-2.nex","Vombatus","258","TRUE","Wilson & Reeder","Genus"
"7596","MB929-2.nex","Phascolarctos","258","TRUE","Wilson & Reeder","Genus"
"7654","MB933.nex","Physeter_catodon","246","TRUE","Fritz Tree","Species"
"7655","MB933.nex","Kogia_breviceps","246","TRUE","Fritz Tree","Species"
"7663","MB933.nex","Platanista_gangetica","246","TRUE","Fritz Tree","Species"
"7664","MB933.nex","Tasmacetus_shepherdi","246","TRUE","Fritz Tree","Species"
"7665","MB933.nex","Berardius_bairdii","246","TRUE","Fritz Tree","Species"
"7666","MB933.nex","Ziphius_cavirostris","246","TRUE","Fritz Tree","Species"
"7667","MB933.nex","Mesoplodon_ginkgodens","246","TRUE","Fritz Tree","Species"
"7669","MB933.nex","Lipotes_vexillifer","246","TRUE","Fritz Tree","Species"
"7671","MB933.nex","Inia_geoffrensis","246","TRUE","Fritz Tree","Species"
"7672","MB933.nex","Pontoporia_blainvillei","246","TRUE","Fritz Tree","Species"
"7680","MB933.nex","Delphinapterus_leucas","246","TRUE","Fritz Tree","Species"
"7681","MB933.nex","Monodon_monoceros","246","TRUE","Fritz Tree","Species"
"7691","MB933.nex","Phocoena_sinus","246","TRUE","Fritz Tree","Species"
"7692","MB933.nex","Phocoena_spinipinnis","246","TRUE","Fritz Tree","Species"
"7693","MB933.nex","Phocoena_dioptrica","246","TRUE","Fritz Tree","Species"
"7694","MB933.nex","Phocoena_phocoena","246","TRUE","Fritz Tree","Species"
"7695","MB933.nex","Phocoenoides_dalli","246","TRUE","Fritz Tree","Species"
"7696","MB933.nex","Neophocaena_phocaenoides","246","TRUE","Fritz Tree","Species"
"7697","MB933.nex","Lissodelphis_borealis","246","TRUE","Fritz Tree","Species"
"7698","MB933.nex","Cephalorhynchus_hectori","246","TRUE","Fritz Tree","Species"
"7699","MB933.nex","Lagenorhynchus_acutus","246","TRUE","Fritz Tree","Species"
"7700","MB933.nex","Orcaella_brevirostris","246","TRUE","Fritz Tree","Species"
"7701","MB933.nex","Orcinus_orca","246","TRUE","Fritz Tree","Species"
"7702","MB933.nex","Feresa_attenuata","246","TRUE","Fritz Tree","Species"
"7703","MB933.nex","Globicephala_macrorhynchus","246","TRUE","Fritz Tree","Species"
"7704","MB933.nex","Grampus_griseus","246","TRUE","Fritz Tree","Species"
"7706","MB933.nex","Peponocephala_electra","246","TRUE","Fritz Tree","Species"
"7707","MB933.nex","Pseudorca_crassidens","246","TRUE","Fritz Tree","Species"
"7708","MB933.nex","Delphinus_delphis","246","TRUE","Fritz Tree","Species"
"7709","MB933.nex","Lagenodelphis_hosei","246","TRUE","Fritz Tree","Species"
"7710","MB933.nex","Sousa_chinensis","246","TRUE","Fritz Tree","Species"
"7711","MB933.nex","Stenella_attenuata","246","TRUE","Fritz Tree","Species"
"7712","MB933.nex","Tursiops_truncatus","246","TRUE","Fritz Tree","Species"
"7713","MB933.nex","Sotalia_fluviatilis","246","TRUE","Fritz Tree","Species"
"7714","MB933.nex","Steno_bredanensis","246","TRUE","Fritz Tree","Species"
"7716","MB933.nex","Stenella_kabatensis","246","TRUE","Wilson & Reeder","Genus"
"7718","MB938.nex","Hypsiprymnodon_moschatus","83","TRUE","Fritz Tree","Species"
"7719","MB938.nex","Bettongia_penicillata","83","TRUE","Fritz Tree","Species"
"7720","MB938.nex","Potorous_tridactylus","83","TRUE","Fritz Tree","Species"
"7722","MB938.nex","Lagostrophus_fasciatus","83","TRUE","Fritz Tree","Species"
"7732","MB938.nex","Dendrolagus_bennettianus","83","TRUE","Fritz Tree","Species"
"7733","MB938.nex","Dendrolagus_matschiei","83","TRUE","Fritz Tree","Species"
"7734","MB938.nex","Dorcopsis_veterum","83","TRUE","Wilson & Reeder","Genus"
"7736","MB938.nex","Dorcopsulus_vanheurni","83","TRUE","Fritz Tree","Species"
"7739","MB938.nex","Lagorchestes_conspicillatus","83","TRUE","Fritz Tree","Species"
"7740","MB938.nex","Lagorchestes_hirsutus","83","TRUE","Fritz Tree","Species"
"7741","MB938.nex","Macropus_eugenii","83","TRUE","Fritz Tree","Species"
"7742","MB938.nex","Macropus_fuliginosus","83","TRUE","Fritz Tree","Species"
"7743","MB938.nex","Macropus_robustus","83","TRUE","Fritz Tree","Species"
"7744","MB938.nex","Onychogalea_unguifera","83","TRUE","Fritz Tree","Species"
"7747","MB938.nex","Petrogale_brachyotis","83","TRUE","Fritz Tree","Species"
"7748","MB938.nex","Setonix_brachyurus","83","TRUE","Fritz Tree","Species"
"7749","MB938.nex","Thylogale_billardierii","83","TRUE","Fritz Tree","Species"
"7750","MB938.nex","Wallabia_bicolor","83","TRUE","Fritz Tree","Species"
"7752","MB938.nex","Macropus_pavana","83","TRUE","Wilson & Reeder","Genus"
"7753","MB970.nex","Echinosorex_gymnura","1844","TRUE","Fritz Tree","Species"
"7754","MB970.nex","Erinaceus_europaeus","1844","TRUE","Fritz Tree","Species"
"7756","MB970.nex","Alouatta_seniculus","1844","TRUE","Fritz Tree","Species"
"7758","MB970.nex","Aotus_azarae","1844","TRUE","Fritz Tree","Species"
"7761","MB970.nex","Ateles_belzebuth","1844","TRUE","Fritz Tree","Species"
"7765","MB970.nex","Brachyteles_arachnoides","1844","TRUE","Fritz Tree","Species"
"7768","MB970.nex","Cacajao_calvus","1844","TRUE","Fritz Tree","Species"
"7769","MB970.nex","Callicebus_donacophilus","1844","TRUE","Fritz Tree","Species"
"7770","MB970.nex","Callimico_goeldii","1844","TRUE","Fritz Tree","Species"
"7771","MB970.nex","Callithrix_jacchus","1844","TRUE","Fritz Tree","Species"
"7773","MB970.nex","Cebuella_pygmaea","1844","TRUE","Wilson & Reeder","Species"
"7775","MB970.nex","Cebus_apella","1844","TRUE","Fritz Tree","Species"
"7776","MB970.nex","Cercocebus_agilis","1844","TRUE","Fritz Tree","Species"
"7777","MB970.nex","Cercopithecus_neglectus","1844","TRUE","Fritz Tree","Species"
"7778","MB970.nex","Chiropotes_chiropotes","1844","TRUE","Fritz Tree","Species"
"7784","MB970.nex","Hoolock_hoolock","1844","TRUE","Wilson & Reeder","Species"
"7786","MB970.nex","Lagothrix_lagotricha","1844","TRUE","Fritz Tree","Species"
"7787","MB970.nex","Leontopithecus_rosalia","1844","TRUE","Fritz Tree","Species"
"7795","MB970.nex","Pithecia_pithecia","1844","TRUE","Fritz Tree","Species"
"7797","MB970.nex","Presbytis_melalophos","1844","TRUE","Fritz Tree","Species"
"7800","MB970.nex","Saguinus_oedipus","1844","TRUE","Fritz Tree","Species"
"7801","MB970.nex","Saimiri_sciureus","1844","TRUE","Fritz Tree","Species"
"7808","MB970.nex","Cynocephalus_volans","1844","TRUE","Fritz Tree","Species"
"7813","MB970.nex","Galeopterus_variegatus","1844","TRUE","Wilson & Reeder","Species"
"7838","MB970.nex","Avahi_laniger","1844","TRUE","Fritz Tree","Species"
"7842","MB970.nex","Cheirogaleus_major","1844","TRUE","Fritz Tree","Species"
"7843","MB970.nex","Daubentonia_madagascariensis","1844","TRUE","Fritz Tree","Species"
"7847","MB970.nex","Galago_senegalensis","1844","TRUE","Fritz Tree","Species"
"7849","MB970.nex","Hapalemur_griseus","1844","TRUE","Fritz Tree","Species"
"7851","MB970.nex","Lemur_catta","1844","TRUE","Fritz Tree","Species"
"7852","MB970.nex","Lepilemur_leucopus","1844","TRUE","Fritz Tree","Species"
"7854","MB970.nex","Loris_tardigradus","1844","TRUE","Fritz Tree","Species"
"7858","MB970.nex","Microcebus_murinus","1844","TRUE","Fritz Tree","Species"
"7861","MB970.nex","Nycticebus_coucang","1844","TRUE","Fritz Tree","Species"
"7862","MB970.nex","Perodicticus_potto","1844","TRUE","Fritz Tree","Species"
"7864","MB970.nex","Propithecus_verreauxi","1844","TRUE","Fritz Tree","Species"
"7896","MB970.nex","Tarsius_syrichta","1844","TRUE","Fritz Tree","Species"
"7908","MB970.nex","Ptilocercus_lowii","1844","TRUE","Fritz Tree","Species"
"7909","MB970.nex","Tupaia_glis","1844","TRUE","Fritz Tree","Species"
"7925","MM1989-E.nex","Equus","33","TRUE","Wilson & Reeder","Genus"
"8025","MM2000-GC.nex","Hylobates","197","TRUE","Wilson & Reeder","Genus"
"8026","MM2000-GC.nex","Pongo","197","TRUE","Wilson & Reeder","Genus"
"8027","MM2000-GC.nex","Gorilla","197","TRUE","Wilson & Reeder","Genus"
"8029","MM2000-GC.nex","Homo","197","TRUE","Wilson & Reeder","Genus"
"8063","MM2003-VJ.nex","Caluromys_lanatus","71","TRUE","Fritz Tree","Species"
"8064","MM2003-VJ.nex","Caluromys_philander","71","TRUE","Fritz Tree","Species"
"8065","MM2003-VJ.nex","Caluromysiops_irrupta","71","TRUE","Fritz Tree","Species"
"8066","MM2003-VJ.nex","Chironectes_minimus","71","TRUE","Fritz Tree","Species"
"8067","MM2003-VJ.nex","Didelphis_albiventris","71","TRUE","Fritz Tree","Species"
"8068","MM2003-VJ.nex","Didelphis_marsupialis","71","TRUE","Fritz Tree","Species"
"8069","MM2003-VJ.nex","Didelphis_virginiana","71","TRUE","Fritz Tree","Species"
"8071","MM2003-VJ.nex","Gracilinanus_microtarsus","71","TRUE","Fritz Tree","Species"
"8072","MM2003-VJ.nex","Lestodelphys_halli","71","TRUE","Fritz Tree","Species"
"8073","MM2003-VJ.nex","Lutreolina_crassicaudata","71","TRUE","Fritz Tree","Species"
"8074","MM2003-VJ.nex","Marmosa_canescens","71","TRUE","Wilson & Reeder","Species"
"8075","MM2003-VJ.nex","Marmosa_lepida","71","TRUE","Fritz Tree","Species"
"8076","MM2003-VJ.nex","Marmosa_mexicana","71","TRUE","Fritz Tree","Species"
"8077","MM2003-VJ.nex","Marmosa_murina","71","TRUE","Fritz Tree","Species"
"8078","MM2003-VJ.nex","Marmosa_robinsoni","71","TRUE","Fritz Tree","Species"
"8079","MM2003-VJ.nex","Marmosa_rubra","71","TRUE","Fritz Tree","Species"
"8080","MM2003-VJ.nex","Marmosops_impavidus","71","TRUE","Fritz Tree","Species"
"8081","MM2003-VJ.nex","Marmosops_incanus","71","TRUE","Fritz Tree","Species"
"8082","MM2003-VJ.nex","Marmosops_noctivagus","71","TRUE","Fritz Tree","Species"
"8083","MM2003-VJ.nex","Marmosops_parvidens","71","TRUE","Fritz Tree","Species"
"8084","MM2003-VJ.nex","Marmosops_pinheiroi","71","TRUE","Fritz Tree","Species"
"8085","MM2003-VJ.nex","Metachirus_nudicaudatus","71","TRUE","Fritz Tree","Species"
"8086","MM2003-VJ.nex","Micoureus_demerarae","71","TRUE","Fritz Tree","Species"
"8087","MM2003-VJ.nex","Micoureus_paraguayanus","71","TRUE","Fritz Tree","Species"
"8088","MM2003-VJ.nex","Micoureus_regina","71","TRUE","Fritz Tree","Species"
"8089","MM2003-VJ.nex","Monodelphis_adusta","71","TRUE","Fritz Tree","Species"
"8090","MM2003-VJ.nex","Monodelphis_brevicaudata","71","TRUE","Fritz Tree","Species"
"8091","MM2003-VJ.nex","Monodelphis_emiliae","71","TRUE","Fritz Tree","Species"
"8092","MM2003-VJ.nex","Monodelphis_theresa","71","TRUE","Fritz Tree","Species"
"8093","MM2003-VJ.nex","Philander_frenata","71","TRUE","Wilson & Reeder","Species"
"8094","MM2003-VJ.nex","Philander_mcilhennyi","71","TRUE","Fritz Tree","Species"
"8095","MM2003-VJ.nex","Philander_opossum","71","TRUE","Fritz Tree","Species"
"8096","MM2003-VJ.nex","Thylamys_pallidior","71","TRUE","Fritz Tree","Species"
"8097","MM2003-VJ.nex","Thylamys_venustus","71","TRUE","Fritz Tree","Species"
"8119","MM2004-AS.nex","Thryonomys_swinderianus","22","TRUE","Fritz Tree","Species"
"8120","MM2004-AS.nex","Thryonomys_gregorianus","22","TRUE","Fritz Tree","Species"
"8200","MM2006-MW.nex","Tachyglossus","435","TRUE","Wilson & Reeder","Genus"
"8201","MM2006-MW.nex","Ornithorhynchus","435","TRUE","Wilson & Reeder","Genus"
"8234","MM2006-MW.nex","Erinaceus","435","TRUE","Wilson & Reeder","Genus"
"8239","MM2006-MW.nex","Didelphis","435","TRUE","Wilson & Reeder","Genus"
"8250","MM2007-KC.nex","Trichosurus_vulpecula","104","TRUE","Fritz Tree","Species"
"8252","MM2007-KC.nex","Bettongia_moyesi","104","TRUE","Wilson & Reeder","Genus"
"8254","MM2007-KC.nex","Dendrolagus_lumholtzi","104","TRUE","Fritz Tree","Species"
"8255","MM2007-KC.nex","Dorcopsis_muelleri","104","TRUE","Fritz Tree","Species"
"8260","MM2007-KC.nex","Hypsiprymnodon_moschatus","104","TRUE","Fritz Tree","Species"
"8262","MM2007-KC.nex","Macropus_rufus","104","TRUE","Fritz Tree","Species"
"8265","MM2007-KC.nex","Petrogale_pennicillata","104","TRUE","Wilson & Reeder","Genus"
"8266","MM2007-KC.nex","Potorous_tridactylus","104","TRUE","Fritz Tree","Species"
"8270","MM2007-KC.nex","Thylogale_thetis","104","TRUE","Fritz Tree","Species"
"8295","MM2007-LC.nex","Ornithorhynchus","436","TRUE","Wilson & Reeder","Genus"
"8296","MM2007-LC.nex","Tachyglossus","436","TRUE","Wilson & Reeder","Genus"
"8335","MM2007-LC.nex","Erinaceus","436","TRUE","Wilson & Reeder","Genus"
"8337","MM2007-LC.nex","Canis","436","TRUE","Wilson & Reeder","Genus"
"8338","MM2007-LC.nex","Felis","436","TRUE","Wilson & Reeder","Genus"
"8339","MM2007-LC.nex","Rattus","436","TRUE","Wilson & Reeder","Genus"
"8340","MM2007-LC.nex","Oryctolagus","436","TRUE","Wilson & Reeder","Genus"
"8341","MM2007-LC.nex","Bradypus","436","TRUE","Wilson & Reeder","Genus"
"8342","MM2007-LC.nex","Tamandua","436","TRUE","Wilson & Reeder","Genus"
"8344","MM2007-LC.nex","Dasypus","436","TRUE","Wilson & Reeder","Genus"
"8345","MM2007-LC.nex","Chaetophractus","436","TRUE","Wilson & Reeder","Genus"
"8346","MM2007-LC.nex","Euphractus","436","TRUE","Wilson & Reeder","Genus"
"8363","MM2007-LC.nex","Didelphis","436","TRUE","Wilson & Reeder","Genus"
"8364","MM2007-LC.nex","Marmosa","436","TRUE","Wilson & Reeder","Genus"
"8365","MM2007-LC.nex","Caenolestes","436","TRUE","Wilson & Reeder","Genus"
"8366","MM2007-LC.nex","Dasyurus","436","TRUE","Wilson & Reeder","Genus"
"8367","MM2007-LC.nex","Perameles","436","TRUE","Wilson & Reeder","Genus"
"8368","MM2007-LC.nex","Dromiciops","436","TRUE","Wilson & Reeder","Genus"
"8369","MM2007-LC.nex","Thylacomyidae","436","TRUE","Wilson & Reeder","Family"
"8370","MM2007-LC.nex","Macropus","436","TRUE","Wilson & Reeder","Genus"
"8371","MM2007-LC.nex","Acrobates","436","TRUE","Wilson & Reeder","Genus"
"8372","MM2007-LC.nex","Phascolarctos","436","TRUE","Wilson & Reeder","Genus"
"8373","MM2007-LC.nex","Vombatus","436","TRUE","Wilson & Reeder","Genus"
"8375","MM2007-LC.nex","Pseudocheirus","436","TRUE","Wilson & Reeder","Genus"
"8376","MM2007-LC.nex","Petauroides","436","TRUE","Wilson & Reeder","Genus"
"8378","MM2007-P.nex","Dasypus_novemcinctus","42","TRUE","Fritz Tree","Species"
"8379","MM2007-P.nex","Bradypus_variegatus","42","TRUE","Fritz Tree","Species"
"8386","MM2007-P.nex","Choloepus_hoffmanni","42","TRUE","Fritz Tree","Species"
"8390","MM2007-P.nex","Megalonyx_jeffersonii","42","TRUE","Wilson & Reeder","Genus"
"8402","MM2007-R.nex","Castor_fiber","88","TRUE","Fritz Tree","Species"
"8502","MM2008-B.nex","Balaena_mysticetus","165","TRUE","Fritz Tree","Species"
"8503","MM2008-B.nex","Balaena_montalionis","165","TRUE","Wilson & Reeder","Genus"
"8504","MM2008-B.nex","Eubalaena_glacialis","165","TRUE","Fritz Tree","Species"
"8506","MM2008-B.nex","Caperea_marginata","165","TRUE","Fritz Tree","Species"
"8515","MM2008-B.nex","Eschrichtius_robustus","165","TRUE","Fritz Tree","Species"
"8516","MM2008-B.nex","Balaenoptera_acutorostrata","165","TRUE","Fritz Tree","Species"
"8517","MM2008-B.nex","Balaenoptera_physalus","165","TRUE","Fritz Tree","Species"
"8518","MM2008-B.nex","Balaenoptera_musculus","165","TRUE","Fritz Tree","Species"
"8519","MM2008-B.nex","Balaenoptera_borealis","165","TRUE","Fritz Tree","Species"
"8520","MM2008-B.nex","Balaenoptera_edeni","165","TRUE","Fritz Tree","Species"
"8521","MM2008-B.nex","Balaenoptera_omurai","165","TRUE","Wilson & Reeder","Genus"
"8522","MM2008-B.nex","Megaptera_novaeangliae","165","TRUE","Fritz Tree","Species"
"8523","MM2008-B.nex","Megaptera_hubachi","165","TRUE","Wilson & Reeder","Genus"
"8524","MM2008-B.nex","Megaptera_miocaena","165","TRUE","Wilson & Reeder","Genus"
"8527","MM2008-B.nex","Balaenoptera_borealina","165","TRUE","Wilson & Reeder","Genus"
"8531","MM2008-Dg.nex","Tapirus_terrestris","282","TRUE","Fritz Tree","Species"
"8550","MM2008-Dg.nex","Ceratotherium_simum","282","TRUE","Fritz Tree","Species"
"8551","MM2008-Dg.nex","Diceros_bicornis","282","TRUE","Fritz Tree","Species"
"8552","MM2008-Dg.nex","Dicerorhinus_sumatrensis","282","TRUE","Fritz Tree","Species"
"8553","MM2008-Dg.nex","Rhinoceros_sondaicus","282","TRUE","Fritz Tree","Species"
"8554","MM2008-Dg.nex","Rhinoceros_unicornis","282","TRUE","Fritz Tree","Species"
"8573","MM2008-L.nex","Phocoena_sinus","27","TRUE","Fritz Tree","Species"
"8574","MM2008-L.nex","Phocoena_dioptrica","27","TRUE","Fritz Tree","Species"
"8575","MM2008-L.nex","Phocoena_phocoena","27","TRUE","Fritz Tree","Species"
"8576","MM2008-L.nex","Phocoenoides_dalli","27","TRUE","Fritz Tree","Species"
"8577","MM2008-L.nex","Neophocaena_phocaenoides","27","TRUE","Fritz Tree","Species"
"8578","MM2008-L.nex","Phocoena_spinipinnis","27","TRUE","Fritz Tree","Species"
"8627","MM2008-R.nex","Massoutiera","228","TRUE","Wilson & Reeder","Genus"
"8637","MM2008-R.nex","Didelphis","228","TRUE","Wilson & Reeder","Genus"
"8638","MM2008-R.nex","Vombatus","228","TRUE","Wilson & Reeder","Genus"
"8639","MM2008-R.nex","Aplodontia","228","TRUE","Wilson & Reeder","Genus"
"8643","MM2008-R.nex","Marmota","228","TRUE","Wilson & Reeder","Genus"
"8645","MM2008-R.nex","Rattus","228","TRUE","Wilson & Reeder","Genus"
"8653","MM2008-R.nex","Macropus","228","TRUE","Wilson & Reeder","Genus"
"8656","MM2008-R.nex","Petrodromus","228","TRUE","Wilson & Reeder","Genus"
"8657","MM2008-R.nex","Rhynchocyon","228","TRUE","Wilson & Reeder","Genus"
"8658","MM2008-R.nex","Chinchilla","228","TRUE","Wilson & Reeder","Genus"
"8659","MM2008-R.nex","Cynocephalus","228","TRUE","Wilson & Reeder","Genus"
"8660","MM2008-R.nex","Dasyprocta","228","TRUE","Wilson & Reeder","Genus"
"8661","MM2008-R.nex","Dipodomys","228","TRUE","Wilson & Reeder","Genus"
"8662","MM2008-R.nex","Echimys","228","TRUE","Wilson & Reeder","Genus"
"8664","MM2008-R.nex","Glis","228","TRUE","Wilson & Reeder","Genus"
"8667","MM2008-R.nex","Thomomys","228","TRUE","Wilson & Reeder","Genus"
"8668","MM2008-R.nex","Thryonomys","228","TRUE","Wilson & Reeder","Genus"
"8669","MM2008-R.nex","Tupaia","228","TRUE","Wilson & Reeder","Genus"
"8673","MM2008-R.nex","Lepus","228","TRUE","Wilson & Reeder","Genus"
"8674","MM2008-R.nex","Ochotona","228","TRUE","Wilson & Reeder","Genus"
"8675","MM2008-R.nex","Oryctolagus","228","TRUE","Wilson & Reeder","Genus"
